subscriber_id,region,package_type,recharge_history,complaint_count,last_active_date,tenure_months,arpu,churn,avg_recharge,min_recharge,recharge_trend,days_since_active,region_enc,package_enc,churn_probability,risk_tier
SUB-39653,Kolkata,Basic,"243,326,351,419,303,297",3,2026-05-13,100,308.83,0,323.1666666666667,243.0,54.0,29,6,0,3.3604163e-05,Low
SUB-39654,Bangalore,Basic,"292,293,289,373,274,218",2,2026-03-05,55,238.93,0,289.8333333333333,218.0,-74.0,98,1,0,0.12955584,Low
SUB-39655,Pune,Standard,"510,564,567,574,542,554",2,2026-01-14,109,526.98,1,551.8333333333334,510.0,44.0,148,9,2,0.6951073,High
SUB-39656,Bangalore,Standard,"404,383,369,420,366,336",2,2026-01-28,44,415.56,0,379.6666666666667,336.0,-68.0,134,1,2,0.3416149,Low
SUB-39657,Bangalore,Basic,"272,297,274,174,342,272",1,2026-02-26,97,236.6,0,271.8333333333333,174.0,0.0,105,1,0,0.05364649,Low
SUB-39658,Chennai,Standard,"429,451,494,475,454,433",5,2026-05-22,54,479.57,0,456.0,429.0,4.0,20,2,2,0.00015748762,Low
SUB-39659,Ahmedabad,Basic,"273,218,53,330,254,231",2,2026-02-17,65,227.94,0,226.5,53.0,-42.0,114,0,0,0.2492001,Low
SUB-39660,Jaipur,Premium,"922,889,930,851,837,915",4,2026-03-05,34,917.15,0,890.6666666666666,837.0,-7.0,98,5,1,0.0012609583,Low
SUB-39661,Hyderabad,Basic,"224,293,301,198,174,162",2,2026-01-11,74,237.53,1,225.33333333333334,162.0,-62.0,151,4,0,0.97777826,High
SUB-39662,Mumbai,Standard,"366,441,433,469,352,448",7,2026-04-18,112,405.6,0,418.1666666666667,352.0,82.0,54,8,2,0.031702254,Low
SUB-39663,Pune,Premium,"818,842,831,858,786,780",2,2026-02-18,101,830.44,0,819.1666666666666,780.0,-38.0,113,9,1,0.0020684977,Low
SUB-39664,Jaipur,Premium,"802,757,800,721,768,868",2,2026-05-28,18,775.4,0,786.0,721.0,66.0,14,5,1,9.340232e-06,Low
SUB-39665,Pune,Basic,"101,202,202,191,282,306",2,2026-03-21,58,233.74,0,214.0,101.0,205.0,82,9,0,0.017181395,Low
SUB-39666,Pune,Premium,"871,807,874,766,787,922",2,2026-01-27,74,838.42,0,837.8333333333334,766.0,51.0,135,9,1,0.01845887,Low
SUB-39667,Ahmedabad,Premium,"807,689,727,700,736,693",2,2026-04-21,54,739.7,0,725.3333333333334,689.0,-114.0,51,0,1,2.2706627e-05,Low
SUB-39668,Pune,Standard,"381,431,382,368,353,383",1,2026-02-15,6,395.2,0,383.0,353.0,2.0,116,9,2,0.047388803,Low
SUB-39669,Bangalore,Standard,"393,403,320,416,484,354",2,2026-04-24,16,373.24,0,395.0,320.0,-39.0,48,1,2,6.731302e-05,Low
SUB-39670,Chennai,Standard,"469,508,571,596,544,522",2,2026-04-07,85,523.48,0,535.0,469.0,53.0,65,2,2,0.0002169183,Low
SUB-39671,Hyderabad,Basic,"312,189,234,322,313,275",2,2026-02-11,106,261.54,0,274.1666666666667,189.0,-37.0,120,4,0,0.54506737,Medium
SUB-39672,Pune,Basic,"150,180,157,82,98,127",6,2026-02-11,61,210.04,1,132.33333333333334,82.0,-23.0,120,9,0,0.97800887,High
SUB-39673,Hyderabad,Standard,"548,612,599,586,512,623",0,2026-02-23,101,594.73,0,580.0,512.0,75.0,108,4,2,0.002009398,Low
SUB-39674,Bangalore,Basic,"218,183,227,251,275,300",2,2026-01-03,111,240.61,1,242.33333333333334,183.0,82.0,159,1,0,0.982646,High
SUB-39675,Bangalore,Basic,"204,297,255,224,204,302",2,2026-03-10,61,233.95,0,247.66666666666666,204.0,98.0,93,1,0,0.0502276,Low
SUB-39676,Bangalore,Standard,"325,470,448,417,460,489",2,2026-01-05,61,414.32,0,434.8333333333333,325.0,164.0,157,1,2,0.8107484,High
SUB-39677,Ahmedabad,Standard,"386,366,472,343,448,348",4,2026-01-30,68,393.77,1,393.8333333333333,343.0,-38.0,132,0,2,0.9207594,High
SUB-39678,Ahmedabad,Basic,"240,245,271,257,234,276",1,2026-03-31,56,248.61,0,253.83333333333334,234.0,36.0,72,0,0,0.00086958526,Low
SUB-39679,Kolkata,Premium,"802,676,766,699,835,741",2,2026-04-13,10,786.01,0,753.1666666666666,676.0,-61.0,59,6,1,0.000110831315,Low
SUB-39680,Bangalore,Basic,"242,253,278,311,196,233",1,2025-12-25,101,289.0,1,252.16666666666666,196.0,-9.0,168,1,0,0.9036214,High
SUB-39681,Bangalore,Premium,"877,801,796,895,807,842",4,2026-02-06,29,804.69,1,836.3333333333334,796.0,-35.0,125,1,1,0.23669524,Low
SUB-39682,Hyderabad,Premium,"786,769,794,810,793,733",4,2026-01-28,48,783.83,0,780.8333333333334,733.0,-53.0,134,4,1,0.26902816,Low
SUB-39683,Ahmedabad,Standard,"361,362,473,544,469,483",3,2026-02-14,98,468.69,0,448.6666666666667,361.0,122.0,117,0,2,0.3160163,Low
SUB-39684,Pune,Basic,"285,297,233,299,237,377",5,2026-02-17,15,276.32,1,288.0,233.0,92.0,114,9,0,0.87000865,High
SUB-39685,Bangalore,Premium,"701,651,779,691,746,756",1,2026-05-24,90,743.24,0,720.6666666666666,651.0,55.0,18,1,1,4.477827e-06,Low
SUB-39686,Lucknow,Premium,"899,861,954,872,886,809",1,2026-05-24,20,853.18,0,880.1666666666666,809.0,-90.0,18,7,1,5.9979493e-06,Low
SUB-39687,Lucknow,Premium,"960,907,853,834,905,912",2,2026-01-05,27,903.44,0,895.1666666666666,834.0,-48.0,157,7,1,0.091863856,Low
SUB-39688,Pune,Basic,"232,250,219,200,177,188",4,2026-05-20,109,222.64,0,211.0,177.0,-44.0,22,9,0,0.00010960815,Low
SUB-39689,Pune,Standard,"539,516,525,576,529,482",2,2026-02-04,115,509.29,1,527.8333333333334,482.0,-57.0,127,9,2,0.25757653,Low
SUB-39690,Pune,Premium,"890,929,897,968,925,983",2,2026-01-30,93,920.64,0,932.0,890.0,93.0,132,9,1,0.0032926365,Low
SUB-39691,Lucknow,Premium,"545,526,614,570,592,670",0,2026-01-19,114,588.27,0,586.1666666666666,526.0,125.0,143,7,1,0.13641064,Low
SUB-39692,Chennai,Premium,"788,923,906,888,884,826",3,2026-04-16,86,853.13,0,869.1666666666666,788.0,38.0,56,2,1,0.00015194304,Low
SUB-39693,Ahmedabad,Standard,"456,475,461,420,552,446",2,2026-03-02,58,457.56,0,468.3333333333333,420.0,-10.0,101,0,2,0.022530166,Low
SUB-39694,Delhi,Basic,"314,304,270,214,244,245",2,2026-04-28,68,246.51,0,265.1666666666667,214.0,-69.0,44,3,0,7.564989e-05,Low
SUB-39695,Delhi,Premium,"1030,973,1066,1044,996,1068",4,2026-06-10,111,1017.93,0,1029.5,973.0,38.0,1,3,1,9.910868e-06,Low
SUB-39696,Hyderabad,Premium,"643,706,648,528,666,720",3,2026-02-02,64,675.34,0,651.8333333333334,528.0,77.0,129,4,1,0.1864738,Low
SUB-39697,Delhi,Standard,"447,381,375,500,511,382",4,2026-04-16,106,446.71,0,432.6666666666667,375.0,-65.0,56,3,2,0.0029791002,Low
SUB-39698,Jaipur,Premium,"704,803,698,663,712,672",3,2026-04-29,97,717.02,0,708.6666666666666,663.0,-32.0,43,5,1,1.725777e-05,Low
SUB-39699,Hyderabad,Standard,"353,357,393,412,397,328",2,2026-04-07,29,345.77,0,373.3333333333333,328.0,-25.0,65,4,2,0.00038733266,Low
SUB-39700,Pune,Basic,"272,181,229,148,211,119",4,2026-02-21,82,202.66,1,193.33333333333334,119.0,-153.0,110,9,0,0.9077746,High
SUB-39701,Lucknow,Standard,"500,494,499,545,578,481",2,2026-05-29,5,465.76,0,516.1666666666666,481.0,-19.0,13,7,2,2.0528138e-05,Low
SUB-39702,Hyderabad,Standard,"452,438,412,524,438,366",1,2026-06-08,105,445.8,0,438.3333333333333,366.0,-86.0,3,4,2,1.1751694e-05,Low
SUB-39703,Bangalore,Standard,"537,479,645,575,572,521",5,2026-06-07,18,521.97,0,554.8333333333334,479.0,-16.0,4,1,2,0.00013553785,Low
SUB-39704,Kolkata,Standard,"608,528,530,625,586,614",1,2026-01-14,60,563.45,0,581.8333333333334,528.0,6.0,148,6,2,0.19906901,Low
SUB-39705,Kolkata,Standard,"358,398,418,344,402,420",2,2026-03-30,85,367.09,0,390.0,344.0,62.0,73,6,2,0.0015799792,Low
SUB-39706,Jaipur,Basic,"211,283,216,284,223,234",1,2026-03-05,114,239.18,0,241.83333333333334,211.0,23.0,98,5,0,0.042628873,Low
SUB-39707,Chennai,Standard,"509,511,514,502,532,557",2,2026-02-19,13,511.02,0,520.8333333333334,502.0,48.0,112,2,2,0.03808654,Low
SUB-39708,Bangalore,Premium,"836,791,828,856,812,760",2,2026-02-04,49,824.77,0,813.8333333333334,760.0,-76.0,127,1,1,0.008903903,Low
SUB-39709,Delhi,Standard,"347,304,392,332,312,249",2,2026-01-23,107,315.34,1,322.6666666666667,249.0,-98.0,139,3,2,0.8918322,High
SUB-39710,Kolkata,Standard,"455,379,418,350,483,415",3,2026-01-01,117,380.76,1,416.6666666666667,350.0,-40.0,161,6,2,0.97383696,High
SUB-39711,Kolkata,Premium,"720,727,714,746,641,615",1,2026-01-04,27,677.68,1,693.8333333333334,615.0,-105.0,158,6,1,0.2903211,Low
SUB-39712,Kolkata,Standard,"410,474,538,436,524,471",3,2026-02-15,40,477.02,0,475.5,410.0,61.0,116,6,2,0.22568955,Low
SUB-39713,Ahmedabad,Basic,"328,363,306,348,332,252",3,2026-04-12,33,309.09,0,321.5,252.0,-76.0,60,0,0,0.0013117515,Low
SUB-39714,Chennai,Standard,"401,378,401,453,383,377",4,2026-04-07,35,391.09,0,398.8333333333333,377.0,-24.0,65,2,2,0.004286437,Low
SUB-39715,Jaipur,Standard,"442,428,494,413,439,424",3,2026-05-09,35,426.96,0,440.0,413.0,-18.0,33,5,2,4.640115e-05,Low
SUB-39716,Chennai,Premium,"840,719,779,725,795,698",0,2025-12-17,4,776.46,0,759.3333333333334,698.0,-142.0,176,2,1,0.3480542,Low
SUB-39717,Bangalore,Premium,"838,793,822,716,738,835",0,2026-01-17,63,788.48,0,790.3333333333334,716.0,-3.0,145,1,1,0.009965766,Low
SUB-39718,Jaipur,Standard,"294,423,363,444,322,336",4,2026-02-25,20,399.99,1,363.6666666666667,294.0,42.0,106,5,2,0.555769,Medium
SUB-39719,Ahmedabad,Basic,"270,274,260,252,375,274",6,2026-01-17,56,296.39,1,284.1666666666667,252.0,4.0,145,0,0,0.9970962,High
SUB-39720,Jaipur,Basic,"281,208,210,166,219,240",3,2026-03-29,79,243.16,0,220.66666666666666,166.0,-41.0,74,5,0,0.033776954,Low
SUB-39721,Bangalore,Premium,"978,935,961,966,922,984",0,2026-01-03,66,963.97,0,957.6666666666666,922.0,6.0,159,1,1,0.004302153,Low
SUB-39722,Ahmedabad,Basic,"200,223,264,310,241,196",0,2026-03-28,32,223.8,0,239.0,196.0,-4.0,75,0,0,0.0036456943,Low
SUB-39723,Mumbai,Basic,"228,240,205,313,172,217",2,2026-04-24,117,236.8,0,229.16666666666666,172.0,-11.0,48,8,0,0.00022820818,Low
SUB-39724,Hyderabad,Premium,"730,721,721,769,700,672",2,2025-12-21,64,708.25,0,718.8333333333334,672.0,-58.0,172,4,1,0.6797263,High
SUB-39725,Jaipur,Basic,"378,257,277,262,185,382",1,2026-01-07,85,278.22,1,290.1666666666667,185.0,4.0,155,5,0,0.8954813,High
SUB-39726,Jaipur,Standard,"562,555,531,479,449,474",2,2026-02-08,24,487.68,0,508.3333333333333,449.0,-88.0,123,5,2,0.086025685,Low
SUB-39727,Hyderabad,Standard,"627,576,469,521,503,453",4,2026-05-15,60,550.33,0,524.8333333333334,453.0,-174.0,27,4,2,0.000118496544,Low
SUB-39728,Jaipur,Standard,"525,453,405,440,419,476",3,2026-01-06,106,464.68,1,453.0,405.0,-49.0,156,5,2,0.9515435,High
SUB-39729,Pune,Basic,"179,254,308,260,269,319",2,2026-05-02,5,270.29,0,264.8333333333333,179.0,140.0,40,9,0,7.489842e-05,Low
SUB-39730,Lucknow,Premium,"914,859,783,852,816,743",0,2026-03-18,19,847.14,0,827.8333333333334,743.0,-171.0,85,7,1,0.00011397851,Low
SUB-39731,Lucknow,Premium,"713,678,629,638,769,646",7,2026-04-07,31,688.55,0,678.8333333333334,629.0,-67.0,65,7,1,0.013917887,Low
SUB-39732,Pune,Premium,"647,718,780,749,774,685",0,2026-03-04,107,703.38,0,725.5,647.0,38.0,99,9,1,0.00019465626,Low
SUB-39733,Kolkata,Premium,"721,804,765,826,723,764",3,2026-01-24,102,774.19,0,767.1666666666666,721.0,43.0,138,6,1,0.09041441,Low
SUB-39734,Hyderabad,Basic,"220,257,289,246,242,195",4,2026-04-24,94,237.94,0,241.5,195.0,-25.0,48,4,0,0.00049589743,Low
SUB-39735,Lucknow,Basic,"235,295,326,301,374,324",1,2025-12-20,6,274.63,1,309.1666666666667,235.0,89.0,173,7,0,0.9216637,High
SUB-39736,Bangalore,Standard,"466,445,585,545,573,471",6,2026-04-28,92,548.09,0,514.1666666666666,445.0,5.0,44,1,2,0.0028570746,Low
SUB-39737,Jaipur,Standard,"385,463,483,571,373,454",2,2026-05-08,2,441.21,0,454.8333333333333,373.0,69.0,34,5,2,1.9395251e-05,Low
SUB-39738,Ahmedabad,Standard,"367,456,420,416,456,424",3,2026-05-30,25,424.27,0,423.1666666666667,367.0,57.0,12,0,2,3.507242e-05,Low
SUB-39739,Hyderabad,Standard,"550,382,364,411,389,416",4,2025-12-14,55,426.33,1,418.6666666666667,364.0,-134.0,179,4,2,0.9986172,High
SUB-39740,Chennai,Premium,"960,946,1025,939,922,984",2,2026-01-08,73,932.86,0,962.6666666666666,922.0,24.0,154,2,1,0.043784924,Low
SUB-39741,Jaipur,Premium,"879,769,851,820,858,852",9,2026-05-11,98,826.02,0,838.1666666666666,769.0,-27.0,31,5,1,0.0036102606,Low
SUB-39742,Pune,Basic,"187,325,330,277,278,243",0,2025-12-20,76,279.95,1,273.3333333333333,187.0,56.0,173,9,0,0.921383,High
SUB-39743,Mumbai,Standard,"344,339,395,332,368,432",2,2026-05-11,68,397.48,0,368.3333333333333,332.0,88.0,31,8,2,2.167748e-05,Low
SUB-39744,Delhi,Basic,"258,189,208,212,227,234",0,2026-02-07,31,236.89,0,221.33333333333334,189.0,-24.0,124,3,0,0.053926867,Low
SUB-39745,Lucknow,Standard,"540,487,502,517,576,482",2,2026-04-15,35,528.67,0,517.3333333333334,482.0,-58.0,57,7,2,0.00013835669,Low
SUB-39746,Mumbai,Basic,"176,216,212,243,121,160",1,2026-04-08,6,220.18,0,188.0,121.0,-16.0,64,8,0,0.004019772,Low
SUB-39747,Chennai,Basic,"360,366,371,292,393,275",2,2025-12-16,66,328.88,1,342.8333333333333,275.0,-85.0,177,2,0,0.9951041,High
SUB-39748,Lucknow,Premium,"672,741,643,686,753,748",4,2026-05-06,9,723.33,0,707.1666666666666,643.0,76.0,36,7,1,4.3809672e-05,Low
SUB-39749,Mumbai,Premium,"758,838,755,804,786,732",1,2026-01-13,2,797.87,0,778.8333333333334,732.0,-26.0,149,8,1,0.03198721,Low
SUB-39750,Mumbai,Premium,"824,758,864,819,745,721",1,2025-12-31,69,768.72,0,788.5,721.0,-103.0,162,8,1,0.16615921,Low
SUB-39751,Jaipur,Basic,"181,256,182,235,276,175",0,2026-03-15,61,222.96,0,217.5,175.0,-6.0,88,5,0,0.0034318129,Low
SUB-39752,Lucknow,Standard,"366,369,485,535,447,516",5,2026-04-28,4,440.93,0,453.0,366.0,150.0,44,7,2,0.00093455066,Low
SUB-39753,Pune,Basic,"244,325,313,358,293,257",1,2025-12-29,45,287.02,1,298.3333333333333,244.0,13.0,164,9,0,0.9274142,High
SUB-39754,Chennai,Standard,"454,548,516,456,552,440",3,2026-05-24,97,466.84,0,494.3333333333333,440.0,-14.0,18,2,2,4.346142e-05,Low
SUB-39755,Ahmedabad,Standard,"439,482,385,416,425,373",2,2026-05-29,41,408.37,0,420.0,373.0,-66.0,13,0,2,2.0199555e-05,Low
SUB-39756,Delhi,Basic,"326,223,229,345,308,292",2,2026-01-14,116,289.24,1,287.1666666666667,223.0,-34.0,148,3,0,0.94283885,High
SUB-39757,Pune,Basic,"266,269,202,238,207,229",5,2026-02-05,85,266.12,1,235.16666666666666,202.0,-37.0,126,9,0,0.9758926,High
SUB-39758,Ahmedabad,Basic,"264,183,296,296,400,277",2,2026-04-04,101,266.44,0,286.0,183.0,13.0,68,0,0,0.0017711231,Low
SUB-39759,Jaipur,Standard,"529,592,487,433,524,525",5,2026-05-30,42,522.98,0,515.0,433.0,-4.0,12,5,2,0.00015491279,Low
SUB-39760,Ahmedabad,Basic,"295,293,331,190,287,279",1,2026-04-17,55,263.14,0,279.1666666666667,190.0,-16.0,55,0,0,0.00010513802,Low
SUB-39761,Pune,Basic,"239,372,349,264,160,331",0,2026-04-07,82,271.71,0,285.8333333333333,160.0,92.0,65,9,0,0.0001993416,Low
SUB-39762,Mumbai,Standard,"401,378,469,392,395,390",1,2026-03-21,22,412.61,0,404.1666666666667,378.0,-11.0,82,8,2,0.0022124546,Low
SUB-39763,Bangalore,Standard,"526,498,469,454,458,497",5,2025-12-31,105,483.89,1,483.6666666666667,454.0,-29.0,162,1,2,0.9894399,High
SUB-39764,Mumbai,Premium,"889,834,981,891,898,899",2,2026-05-01,69,871.93,0,898.6666666666666,834.0,10.0,41,8,1,1.03411885e-05,Low
SUB-39765,Kolkata,Basic,"297,206,253,238,201,221",4,2026-01-18,53,270.45,1,236.0,201.0,-76.0,144,6,0,0.9828554,High
SUB-39766,Lucknow,Standard,"460,489,405,472,451,446",3,2026-03-16,13,419.72,0,453.8333333333333,405.0,-14.0,87,7,2,0.050887685,Low
SUB-39767,Chennai,Standard,"504,458,427,461,426,421",2,2026-04-16,30,447.79,0,449.5,421.0,-83.0,56,2,2,0.00025404568,Low
SUB-39768,Jaipur,Standard,"411,388,391,430,416,439",4,2026-03-28,120,392.68,0,412.5,388.0,28.0,75,5,2,0.01040853,Low
SUB-39769,Ahmedabad,Standard,"483,570,502,537,544,515",2,2026-05-14,114,501.35,0,525.1666666666666,483.0,32.0,28,0,2,5.5607372e-05,Low
SUB-39770,Chennai,Premium,"813,622,940,851,755,928",2,2026-01-01,72,822.67,0,818.1666666666666,622.0,115.0,161,2,1,0.2667004,Low
SUB-39771,Kolkata,Basic,"198,183,323,317,261,334",1,2025-12-27,62,287.39,1,269.3333333333333,183.0,136.0,166,6,0,0.90663534,High
SUB-39772,Ahmedabad,Standard,"481,586,570,519,430,533",1,2026-05-20,13,513.33,0,519.8333333333334,430.0,52.0,22,0,2,9.614826e-06,Low
SUB-39773,Jaipur,Standard,"480,465,512,477,511,545",1,2025-12-20,24,513.38,1,498.3333333333333,465.0,65.0,173,5,2,0.80964667,High
SUB-39774,Jaipur,Standard,"363,339,375,339,292,349",2,2026-02-11,106,322.47,0,342.8333333333333,292.0,-14.0,120,5,2,0.25804263,Low
SUB-39775,Chennai,Premium,"796,859,783,925,923,865",1,2026-03-31,23,863.57,0,858.5,783.0,69.0,72,2,1,5.8360016e-05,Low
SUB-39776,Jaipur,Standard,"334,337,395,366,329,354",3,2026-03-21,58,343.27,0,352.5,329.0,20.0,82,5,2,0.02017919,Low
SUB-39777,Chennai,Basic,"206,173,301,186,210,212",1,2026-01-05,4,243.77,1,214.66666666666666,173.0,6.0,157,2,0,0.8832111,High
SUB-39778,Mumbai,Basic,"195,257,237,212,292,321",0,2026-05-14,57,246.77,0,252.33333333333334,195.0,126.0,28,8,0,1.4039308e-05,Low
SUB-39779,Lucknow,Standard,"481,512,480,423,437,496",0,2026-05-20,70,455.67,0,471.5,423.0,15.0,22,7,2,3.7383286e-06,Low
SUB-39780,Kolkata,Standard,"534,491,560,495,560,529",1,2025-12-23,16,529.24,0,528.1666666666666,491.0,-5.0,170,6,2,0.707737,High
SUB-39781,Jaipur,Premium,"595,590,658,729,696,752",1,2026-03-10,100,653.99,0,670.0,590.0,157.0,93,5,1,0.0007756213,Low
SUB-39782,Mumbai,Standard,"312,397,383,304,315,313",1,2026-04-24,57,351.33,0,337.3333333333333,304.0,1.0,48,8,2,3.3923086e-05,Low
SUB-39783,Kolkata,Premium,"811,801,805,839,851,825",0,2026-05-08,7,846.46,0,822.0,801.0,14.0,34,6,1,6.3018692e-06,Low
SUB-39784,Hyderabad,Basic,"165,139,139,165,259,248",1,2026-02-24,106,199.51,0,185.83333333333334,139.0,83.0,107,4,0,0.057562698,Low
SUB-39785,Bangalore,Standard,"494,419,409,511,440,404",5,2025-12-19,95,433.17,1,446.1666666666667,404.0,-90.0,174,1,2,0.99729925,High
SUB-39786,Chennai,Standard,"357,385,406,400,417,471",3,2026-03-05,7,419.52,0,406.0,357.0,114.0,98,2,2,0.06632655,Low
SUB-39787,Jaipur,Standard,"415,375,410,411,476,435",2,2026-06-06,37,439.14,0,420.3333333333333,375.0,20.0,5,5,2,2.009743e-05,Low
SUB-39788,Hyderabad,Premium,"713,752,745,717,695,691",2,2026-03-25,33,715.72,0,718.8333333333334,691.0,-22.0,78,4,1,0.00028577747,Low
SUB-39789,Kolkata,Standard,"420,450,469,477,419,382",3,2026-04-20,47,472.35,0,436.1666666666667,382.0,-38.0,52,6,2,0.000111696,Low
SUB-39790,Ahmedabad,Basic,"273,212,260,347,241,334",3,2026-04-20,12,273.25,0,277.8333333333333,212.0,61.0,52,0,0,0.00026910278,Low
SUB-39791,Chennai,Premium,"861,967,952,905,940,776",5,2026-05-07,17,873.83,0,900.1666666666666,776.0,-85.0,35,2,1,6.387931e-05,Low
SUB-39792,Jaipur,Premium,"866,760,799,819,837,883",3,2026-05-22,34,830.7,0,827.3333333333334,760.0,17.0,20,5,1,1.5484879e-05,Low
SUB-39793,Bangalore,Premium,"788,791,770,756,826,816",2,2026-02-07,69,772.85,0,791.1666666666666,756.0,28.0,124,1,1,0.015862323,Low
SUB-39794,Pune,Standard,"408,417,387,447,411,423",1,2026-01-01,94,490.04,1,415.5,387.0,15.0,161,9,2,0.7320496,High
SUB-39795,Chennai,Standard,"349,365,363,404,456,449",3,2026-02-04,40,419.15,1,397.6666666666667,349.0,100.0,127,2,2,0.55114913,Medium
SUB-39796,Kolkata,Premium,"884,835,854,787,778,804",6,2026-03-25,69,830.79,0,823.6666666666666,778.0,-80.0,78,6,1,0.009099872,Low
SUB-39797,Ahmedabad,Premium,"732,696,748,747,605,691",2,2025-12-24,4,731.28,1,703.1666666666666,605.0,-41.0,169,0,1,0.56378996,Medium
SUB-39798,Jaipur,Basic,"170,255,258,217,158,182",3,2025-12-18,12,227.6,1,206.66666666666666,158.0,12.0,175,5,0,0.9992354,High
SUB-39799,Ahmedabad,Standard,"540,539,547,367,476,520",4,2026-05-10,54,473.53,0,498.1666666666667,367.0,-20.0,32,0,2,6.545827e-05,Low
SUB-39800,Bangalore,Premium,"721,719,793,765,774,724",3,2025-12-30,62,742.1,1,749.3333333333334,719.0,3.0,163,1,1,0.7790222,High
SUB-39801,Delhi,Standard,"427,420,435,462,487,532",2,2026-05-25,65,453.17,0,460.5,420.0,105.0,17,3,2,2.204864e-05,Low
SUB-39802,Delhi,Premium,"894,834,768,701,797,794",3,2026-04-25,13,801.65,0,798.0,701.0,-100.0,47,3,1,4.5940822e-05,Low
SUB-39803,Ahmedabad,Standard,"361,295,425,422,327,297",3,2026-06-05,9,367.85,0,354.5,295.0,-64.0,6,0,2,3.863343e-05,Low
SUB-39804,Ahmedabad,Basic,"279,311,305,263,244,217",1,2026-03-10,76,300.16,0,269.8333333333333,217.0,-62.0,93,0,0,0.0069311606,Low
SUB-39805,Ahmedabad,Premium,"693,621,722,770,751,780",5,2026-03-30,14,727.99,0,722.8333333333334,621.0,87.0,73,0,1,0.0049253237,Low
SUB-39806,Pune,Basic,"238,141,189,239,132,65",1,2026-02-02,102,189.61,0,167.33333333333334,65.0,-173.0,129,9,0,0.36760205,Medium
SUB-39807,Delhi,Premium,"769,754,740,839,846,820",5,2026-05-24,86,784.14,0,794.6666666666666,740.0,51.0,18,3,1,7.723076e-05,Low
SUB-39808,Delhi,Premium,"778,724,759,796,806,763",5,2025-12-20,58,803.73,1,771.0,724.0,-15.0,173,3,1,0.9905015,High
SUB-39809,Lucknow,Standard,"499,540,442,479,648,447",1,2026-05-16,111,489.9,0,509.1666666666667,442.0,-52.0,26,7,2,1.228337e-05,Low
SUB-39810,Lucknow,Premium,"787,748,824,809,807,853",2,2026-06-10,17,806.95,0,804.6666666666666,748.0,66.0,1,7,1,1.0138883e-05,Low
SUB-39811,Jaipur,Premium,"793,745,761,776,660,730",7,2026-06-07,42,737.4,0,744.1666666666666,660.0,-63.0,4,5,1,0.00018339403,Low
SUB-39812,Delhi,Basic,"194,193,284,253,187,288",2,2026-01-01,22,245.4,1,233.16666666666666,187.0,94.0,161,3,0,0.9847073,High
SUB-39813,Pune,Premium,"856,749,868,872,834,784",4,2026-04-20,38,826.69,0,827.1666666666666,749.0,-72.0,52,9,1,0.00012977293,Low
SUB-39814,Lucknow,Basic,"300,381,257,212,307,331",2,2026-02-21,43,265.97,1,298.0,212.0,31.0,110,7,0,0.36670583,Medium
SUB-39815,Hyderabad,Basic,"390,257,323,351,294,353",2,2026-02-01,103,315.34,0,328.0,257.0,-37.0,130,4,0,0.61942524,Medium
SUB-39816,Ahmedabad,Premium,"833,731,814,836,800,737",2,2026-02-15,8,806.63,0,791.8333333333334,731.0,-96.0,116,0,1,0.0072380216,Low
SUB-39817,Lucknow,Premium,"900,846,853,871,873,817",1,2026-02-04,63,880.19,0,860.0,817.0,-83.0,127,7,1,0.003508243,Low
SUB-39818,Kolkata,Premium,"758,815,789,801,866,769",0,2026-03-22,65,838.93,0,799.6666666666666,758.0,11.0,81,6,1,2.9718027e-05,Low
SUB-39819,Kolkata,Standard,"493,468,354,395,382,417",2,2026-06-09,112,393.86,0,418.1666666666667,354.0,-76.0,2,6,2,1.6796315e-05,Low
SUB-39820,Delhi,Standard,"504,359,400,363,370,377",6,2026-02-18,6,401.95,1,395.5,359.0,-127.0,113,3,2,0.9526039,High
SUB-39821,Hyderabad,Premium,"774,664,740,713,783,688",5,2026-03-29,27,730.13,0,727.0,664.0,-86.0,74,4,1,0.0052842004,Low
SUB-39822,Lucknow,Standard,"391,358,320,410,481,334",2,2025-12-26,111,384.52,1,382.3333333333333,320.0,-57.0,167,7,2,0.96343815,High
SUB-39823,Pune,Premium,"628,532,641,570,552,665",2,2026-05-04,67,563.39,0,598.0,532.0,37.0,38,9,1,2.5573194e-05,Low
SUB-39824,Ahmedabad,Standard,"532,525,463,546,484,520",3,2026-02-28,117,505.69,0,511.6666666666667,463.0,-12.0,103,0,2,0.043285675,Low
SUB-39825,Hyderabad,Standard,"420,443,434,457,390,372",4,2025-12-15,45,417.1,1,419.3333333333333,372.0,-48.0,178,4,2,0.9986733,High
SUB-39826,Delhi,Premium,"936,891,996,842,926,886",5,2026-06-03,29,886.32,0,912.8333333333334,842.0,-50.0,8,3,1,6.0261787e-05,Low
SUB-39827,Ahmedabad,Premium,"973,863,926,992,905,923",1,2026-03-07,30,949.23,0,930.3333333333334,863.0,-50.0,96,0,1,0.00010474345,Low
SUB-39828,Hyderabad,Basic,"280,178,161,178,292,222",0,2026-04-25,110,237.87,0,218.5,161.0,-58.0,47,4,0,1.7982782e-05,Low
SUB-39829,Ahmedabad,Premium,"878,836,838,843,726,761",2,2026-01-08,74,824.84,0,813.6666666666666,726.0,-117.0,154,0,1,0.08833352,Low
