subscriber_id,region,package_type,recharge_history,complaint_count,last_active_date,tenure_months,arpu,churn
SUB-48678,Jaipur,Basic,"192,210,275,119,220,243",7,2026-03-30,58,265.42,1
SUB-48679,Kolkata,Basic,"371,217,260,198,161,166",4,2026-04-08,83,228.04,0
SUB-48680,Ahmedabad,Basic,"287,221,253,321,359,285",5,2026-05-18,17,274.66,0
SUB-48681,Hyderabad,Standard,"529,397,418,540,495,401",2,2026-04-26,22,463.91,0
SUB-48682,Chennai,Standard,"492,459,422,389,387,400",4,2026-05-14,78,429.67,0
SUB-48683,Pune,Standard,"457,481,397,485,451,483",4,2026-05-12,85,464.48,0
SUB-48684,Lucknow,Standard,"552,507,560,516,454,484",4,2026-03-24,98,509.91,0
SUB-48685,Chennai,Premium,"890,892,863,810,789,861",2,2026-04-26,113,811.93,0
SUB-48686,Delhi,Standard,"412,437,337,490,375,327",4,2026-03-24,59,394.07,0
SUB-48687,Bangalore,Standard,"475,489,505,443,444,512",2,2026-04-03,71,490.32,0
SUB-48688,Jaipur,Premium,"1039,957,1040,945,1026,959",1,2026-03-14,84,997.56,0
SUB-48689,Ahmedabad,Premium,"800,870,814,788,808,756",3,2026-01-02,34,810.83,0
SUB-48690,Jaipur,Premium,"910,904,889,924,1003,952",2,2026-05-13,28,934.88,0
SUB-48691,Bangalore,Premium,"1041,1008,963,975,1035,1077",4,2026-04-25,115,991.04,0
SUB-48692,Jaipur,Premium,"636,689,603,701,669,664",4,2026-02-12,35,679.44,1
SUB-48693,Jaipur,Basic,"218,153,196,214,194,188",1,2026-05-29,1,206.66,0
SUB-48694,Ahmedabad,Basic,"211,245,296,277,236,160",0,2026-04-23,104,241.97,0
SUB-48695,Bangalore,Standard,"469,474,506,402,499,528",4,2026-04-11,72,472.05,0
SUB-48696,Ahmedabad,Basic,"299,247,222,281,258,342",2,2026-01-17,101,231.93,1
SUB-48697,Kolkata,Standard,"303,282,346,359,364,379",2,2026-05-25,82,345.81,0
SUB-48698,Ahmedabad,Basic,"292,231,253,256,303,283",1,2026-01-28,96,268.45,1
SUB-48699,Mumbai,Basic,"251,243,329,160,241,230",1,2026-03-19,25,246.25,0
SUB-48700,Pune,Basic,"188,250,125,165,212,136",4,2026-05-25,83,201.57,0
SUB-48701,Ahmedabad,Basic,"160,218,253,171,85,193",1,2025-12-20,2,187.63,0
SUB-48702,Pune,Standard,"459,523,428,504,444,451",1,2025-12-17,2,483.18,1
SUB-48703,Hyderabad,Basic,"315,199,186,255,249,317",2,2026-05-14,31,245.95,0
SUB-48704,Mumbai,Basic,"298,278,330,213,261,208",3,2026-05-13,118,277.23,0
SUB-48705,Ahmedabad,Premium,"661,615,604,658,706,686",2,2026-04-14,105,637.12,0
SUB-48706,Mumbai,Basic,"242,230,176,307,240,161",5,2026-05-07,32,236.13,0
SUB-48707,Jaipur,Basic,"345,263,241,272,201,292",0,2026-05-19,53,285.44,0
SUB-48708,Kolkata,Premium,"1130,1011,1123,1076,1111,1024",3,2026-01-19,82,1056.57,0
SUB-48709,Delhi,Standard,"492,428,438,413,453,395",2,2025-12-14,75,441.76,1
SUB-48710,Bangalore,Standard,"471,535,500,488,427,414",4,2026-03-21,104,480.88,0
SUB-48711,Lucknow,Basic,"392,302,300,322,192,263",2,2026-04-02,102,288.54,0
SUB-48712,Chennai,Premium,"771,803,693,884,735,792",2,2026-03-31,23,762.11,0
SUB-48713,Bangalore,Basic,"311,292,321,286,207,317",1,2026-04-30,45,281.3,0
SUB-48714,Chennai,Premium,"934,840,834,885,790,807",0,2026-01-04,34,850.87,0
SUB-48715,Delhi,Basic,"280,276,243,218,233,212",2,2026-01-09,118,248.73,1
SUB-48716,Jaipur,Basic,"263,257,202,319,246,137",2,2026-04-08,6,241.12,0
SUB-48717,Lucknow,Standard,"468,460,454,440,440,493",4,2026-04-27,63,443.53,0
SUB-48718,Chennai,Standard,"484,423,482,501,393,473",2,2026-04-10,86,464.58,0
SUB-48719,Kolkata,Standard,"466,431,471,360,413,462",2,2026-01-08,3,414.31,0
SUB-48720,Hyderabad,Standard,"434,344,457,460,467,499",3,2026-04-28,3,446.65,0
SUB-48721,Jaipur,Premium,"789,756,757,792,809,759",4,2026-04-25,58,761.87,0
SUB-48722,Bangalore,Premium,"924,1010,907,847,927,866",3,2026-01-20,101,911.17,0
SUB-48723,Pune,Basic,"272,240,227,313,306,212",3,2026-01-25,74,267.95,1
SUB-48724,Hyderabad,Premium,"702,880,741,807,806,794",1,2026-05-01,33,807.13,0
SUB-48725,Pune,Standard,"344,323,334,392,438,358",3,2026-04-24,56,370.91,0
SUB-48726,Chennai,Standard,"445,460,499,450,442,555",2,2026-05-11,30,464.73,0
SUB-48727,Delhi,Basic,"250,216,143,144,232,194",7,2026-06-07,66,220.59,0
SUB-48728,Jaipur,Premium,"771,614,691,727,769,675",1,2025-12-20,44,698.55,1
SUB-48729,Kolkata,Standard,"412,372,432,358,418,479",1,2026-02-17,8,401.06,0
SUB-48730,Hyderabad,Basic,"249,293,302,319,163,216",4,2026-06-11,113,251.49,0
SUB-48731,Delhi,Standard,"432,476,443,312,371,430",4,2026-06-08,76,390.6,0
SUB-48732,Lucknow,Premium,"789,738,805,757,833,812",2,2026-05-11,47,815.69,0
SUB-48733,Chennai,Basic,"243,202,236,266,270,249",1,2026-01-25,42,208.34,1
SUB-48734,Delhi,Premium,"895,874,951,896,867,940",0,2026-03-21,102,932.87,0
SUB-48735,Jaipur,Standard,"519,442,566,561,431,546",1,2026-02-14,79,512.6,0
SUB-48736,Delhi,Premium,"784,818,778,780,849,844",2,2025-12-15,106,845.03,1
SUB-48737,Pune,Basic,"251,270,379,263,178,275",3,2026-04-19,69,269.88,0
SUB-48738,Pune,Premium,"847,789,868,875,815,750",2,2026-01-30,114,792.7,0
SUB-48739,Bangalore,Premium,"888,780,793,844,916,763",2,2026-04-17,2,856.25,0
SUB-48740,Lucknow,Standard,"488,460,459,506,509,545",3,2025-12-15,50,495.03,1
SUB-48741,Chennai,Standard,"444,437,403,482,432,434",2,2026-03-17,83,455.85,0
SUB-48742,Chennai,Premium,"620,813,712,611,654,719",3,2026-05-12,95,704.7,0
SUB-48743,Pune,Basic,"163,300,233,261,229,207",1,2026-05-25,24,219.79,0
SUB-48744,Lucknow,Basic,"109,195,151,174,143,259",2,2026-04-30,105,192.92,0
SUB-48745,Hyderabad,Standard,"387,482,543,430,379,569",3,2026-01-23,115,474.86,1
SUB-48746,Jaipur,Basic,"246,190,172,178,199,237",4,2025-12-13,109,222.22,1
SUB-48747,Bangalore,Premium,"519,529,635,576,556,574",3,2026-02-17,77,588.15,0
SUB-48748,Kolkata,Standard,"495,479,467,528,491,425",2,2026-03-19,93,483.62,0
SUB-48749,Kolkata,Basic,"318,174,278,266,241,280",2,2026-05-28,41,248.02,0
SUB-48750,Pune,Premium,"812,700,762,827,709,827",3,2026-05-05,82,815.22,0
SUB-48751,Pune,Premium,"705,768,805,878,909,767",3,2025-12-19,98,840.53,1
SUB-48752,Ahmedabad,Standard,"407,481,493,477,514,412",0,2025-12-13,99,488.96,1
SUB-48753,Lucknow,Basic,"159,251,280,210,196,117",2,2026-03-08,88,194.35,0
SUB-48754,Delhi,Standard,"442,435,563,439,452,531",5,2026-04-02,66,466.4,0
SUB-48755,Jaipur,Standard,"512,555,414,476,431,529",2,2025-12-22,22,471.7,1
SUB-48756,Hyderabad,Premium,"798,881,790,860,920,793",1,2026-01-24,33,852.19,0
SUB-48757,Mumbai,Premium,"839,893,757,672,780,765",1,2026-04-10,68,778.54,0
SUB-48758,Delhi,Standard,"434,381,434,359,373,460",1,2026-02-11,76,413.48,1
SUB-48759,Mumbai,Premium,"925,915,925,958,946,850",4,2026-03-17,16,911.04,0
SUB-48760,Chennai,Premium,"821,761,851,791,855,735",4,2025-12-25,71,805.54,1
SUB-48761,Bangalore,Basic,"161,296,144,225,187,249",5,2026-01-23,30,233.99,1
SUB-48762,Bangalore,Premium,"784,829,898,780,766,784",4,2026-02-01,72,824.52,0
SUB-48763,Lucknow,Basic,"303,233,223,182,307,172",1,2026-06-01,61,219.01,0
SUB-48764,Delhi,Basic,"194,272,273,199,189,245",5,2026-05-05,9,227.67,0
SUB-48765,Hyderabad,Standard,"407,300,356,302,401,463",2,2026-02-18,26,390.62,0
SUB-48766,Delhi,Premium,"776,779,851,794,858,772",1,2026-03-18,105,815.15,0
SUB-48767,Ahmedabad,Premium,"825,764,855,809,775,874",5,2026-05-16,71,823.82,0
SUB-48768,Pune,Basic,"272,257,306,199,226,237",2,2026-06-08,106,260.02,0
SUB-48769,Mumbai,Basic,"229,182,281,307,339,330",4,2026-06-08,33,271.02,0
SUB-48770,Mumbai,Standard,"361,316,375,421,303,441",1,2026-02-20,16,360.66,0
SUB-48771,Lucknow,Basic,"223,86,192,244,235,170",2,2026-05-06,31,226.79,0
SUB-48772,Jaipur,Premium,"751,737,694,755,668,722",1,2026-06-11,119,732.38,0
SUB-48773,Bangalore,Premium,"725,781,732,710,673,755",3,2026-04-17,117,722.38,0
SUB-48774,Delhi,Standard,"556,494,496,537,518,515",5,2026-05-29,81,508.61,0
SUB-48775,Mumbai,Premium,"702,563,661,615,619,642",4,2025-12-29,101,653.84,1
SUB-48776,Bangalore,Premium,"884,863,872,760,835,836",1,2026-03-29,58,838.86,0
SUB-48777,Delhi,Standard,"390,468,459,478,404,437",2,2025-12-13,86,444.5,1
SUB-48778,Lucknow,Standard,"500,517,460,575,439,475",1,2026-01-30,110,481.89,1
SUB-48779,Hyderabad,Basic,"308,287,224,283,355,237",1,2026-01-02,118,266.79,1
SUB-48780,Kolkata,Standard,"437,304,385,365,360,412",0,2026-06-06,93,395.0,0
SUB-48781,Kolkata,Standard,"341,422,427,407,418,391",3,2026-05-29,65,406.95,0
SUB-48782,Jaipur,Standard,"440,383,452,399,440,294",2,2026-01-01,12,411.81,1
SUB-48783,Delhi,Premium,"861,831,853,785,865,899",3,2025-12-31,4,821.99,1
SUB-48784,Ahmedabad,Premium,"734,739,781,675,846,747",1,2026-02-02,47,764.16,0
SUB-48785,Pune,Standard,"466,346,336,468,423,493",1,2026-04-25,81,411.22,0
SUB-48786,Delhi,Premium,"751,776,782,797,733,775",2,2026-01-03,47,792.62,0
SUB-48787,Ahmedabad,Basic,"288,293,285,229,192,257",1,2026-01-30,85,249.61,0
SUB-48788,Lucknow,Standard,"373,368,379,472,432,470",4,2025-12-26,83,439.34,1
SUB-48789,Delhi,Basic,"313,334,271,394,371,326",1,2026-04-29,63,291.15,0
SUB-48790,Lucknow,Premium,"840,845,730,771,843,782",4,2026-01-10,85,774.1,1
SUB-48791,Ahmedabad,Standard,"517,447,436,400,440,384",3,2026-04-04,8,410.86,0
SUB-48792,Mumbai,Basic,"194,402,270,250,315,259",2,2026-02-23,1,263.36,0
SUB-48793,Jaipur,Basic,"174,224,234,296,273,213",3,2026-03-15,54,245.87,0
SUB-48794,Mumbai,Basic,"154,182,209,237,198,185",1,2026-03-17,100,187.45,0
SUB-48795,Pune,Standard,"456,418,514,501,450,526",3,2026-05-03,86,499.62,0
SUB-48796,Kolkata,Premium,"847,824,843,814,879,879",1,2026-04-15,37,856.78,0
SUB-48797,Delhi,Premium,"684,728,779,712,735,771",4,2026-02-11,23,754.64,0
SUB-48798,Mumbai,Basic,"259,229,268,286,248,271",2,2026-06-05,88,266.15,0
SUB-48799,Kolkata,Premium,"1003,1007,877,909,979,836",3,2026-04-02,7,915.09,0
SUB-48800,Hyderabad,Premium,"776,815,805,904,878,793",1,2026-02-27,54,795.23,0
SUB-48801,Ahmedabad,Premium,"843,827,872,861,874,903",0,2025-12-15,18,870.28,0
SUB-48802,Lucknow,Premium,"1080,971,909,1030,1052,934",1,2026-03-28,76,990.16,0
SUB-48803,Bangalore,Premium,"900,860,912,896,840,903",1,2026-02-12,59,864.88,0
SUB-48804,Hyderabad,Standard,"526,544,539,522,577,417",1,2026-05-08,72,507.83,0
SUB-48805,Hyderabad,Standard,"623,517,529,567,547,602",2,2026-05-26,106,535.49,0
SUB-48806,Kolkata,Basic,"262,264,252,185,321,242",4,2026-01-05,38,270.78,1
SUB-48807,Lucknow,Premium,"774,745,684,725,741,794",1,2026-02-08,111,743.92,0
SUB-48808,Hyderabad,Basic,"138,323,252,252,288,205",2,2026-04-04,15,216.41,0
SUB-48809,Ahmedabad,Premium,"524,643,615,505,445,555",1,2026-05-19,22,589.74,0
SUB-48810,Jaipur,Basic,"269,117,264,237,260,309",2,2026-05-12,24,233.07,0
SUB-48811,Hyderabad,Basic,"296,342,312,267,299,221",2,2026-02-12,35,278.6,1
SUB-48812,Bangalore,Standard,"463,502,452,402,440,392",1,2026-05-14,100,453.58,0
SUB-48813,Lucknow,Basic,"154,294,318,313,233,235",1,2026-04-23,14,277.53,0
SUB-48814,Delhi,Premium,"977,1029,1060,1045,985,1092",1,2026-01-30,32,1018.71,0
SUB-48815,Pune,Standard,"445,428,453,380,406,490",0,2026-04-12,6,444.3,0
SUB-48816,Chennai,Premium,"750,654,697,767,731,609",2,2025-12-13,38,702.76,1
SUB-48817,Pune,Basic,"214,270,222,173,292,211",2,2026-04-13,55,218.7,0
SUB-48818,Pune,Premium,"741,880,783,836,824,748",1,2026-01-17,27,820.47,0
SUB-48819,Lucknow,Standard,"357,395,355,356,322,388",4,2026-06-04,49,379.87,0
SUB-48820,Kolkata,Premium,"845,840,951,854,897,824",3,2026-04-10,30,894.35,0
SUB-48821,Kolkata,Basic,"202,245,264,262,227,321",4,2026-01-29,45,229.27,1
SUB-48822,Hyderabad,Premium,"747,682,810,750,731,765",5,2026-05-25,11,747.79,0
SUB-48823,Lucknow,Basic,"199,150,200,198,132,119",1,2026-03-10,101,186.89,0
SUB-48824,Mumbai,Premium,"512,508,566,511,659,635",0,2026-01-17,114,543.56,1
SUB-48825,Jaipur,Standard,"367,471,378,373,413,396",1,2026-05-27,24,381.29,0
SUB-48826,Pune,Basic,"307,306,238,170,329,180",3,2026-02-10,77,292.99,1
SUB-48827,Delhi,Premium,"819,905,873,812,883,895",2,2026-04-28,85,906.58,0
SUB-48828,Lucknow,Premium,"733,631,630,771,597,581",2,2025-12-29,24,696.36,1
SUB-48829,Mumbai,Premium,"971,1061,912,974,944,913",7,2026-04-07,7,909.12,0
SUB-48830,Lucknow,Standard,"520,536,607,614,535,403",5,2026-05-31,3,499.9,0
SUB-48831,Kolkata,Basic,"170,171,168,172,200,239",1,2026-04-17,6,216.44,0
SUB-48832,Lucknow,Basic,"269,308,301,245,292,305",4,2026-03-11,54,278.25,1
SUB-48833,Pune,Standard,"364,408,352,312,295,409",3,2026-05-17,39,372.16,0
SUB-48834,Pune,Premium,"690,697,668,607,708,551",5,2026-04-04,16,660.57,0
SUB-48835,Kolkata,Basic,"218,276,235,251,161,224",5,2026-02-27,88,252.98,0
SUB-48836,Delhi,Premium,"604,733,814,707,733,760",3,2026-03-09,48,719.88,0
SUB-48837,Ahmedabad,Standard,"468,507,498,543,413,521",3,2026-04-12,46,474.72,0
SUB-48838,Jaipur,Basic,"174,272,280,267,252,250",1,2026-03-14,10,238.53,0
SUB-48839,Ahmedabad,Basic,"205,215,239,162,252,209",2,2026-01-28,82,233.83,1
SUB-48840,Hyderabad,Basic,"375,316,313,288,356,207",4,2026-01-11,11,308.19,1
SUB-48841,Jaipur,Basic,"250,264,284,454,334,304",2,2026-04-09,6,272.71,0
SUB-48842,Lucknow,Basic,"212,266,279,213,294,305",1,2026-01-30,55,235.49,1
SUB-48843,Ahmedabad,Standard,"513,443,404,546,429,461",2,2026-04-26,116,466.47,0
SUB-48844,Kolkata,Standard,"409,425,390,363,440,385",3,2025-12-27,95,378.07,1
SUB-48845,Bangalore,Standard,"481,371,460,311,356,420",5,2026-03-15,53,396.81,1
SUB-48846,Pune,Premium,"810,819,725,690,806,809",1,2026-02-20,40,732.16,0
SUB-48847,Hyderabad,Basic,"165,159,263,171,168,201",2,2026-05-22,90,202.38,0
SUB-48848,Kolkata,Basic,"303,269,291,201,249,212",2,2026-02-11,3,248.74,0
SUB-48849,Kolkata,Premium,"655,628,683,670,584,607",2,2026-04-26,53,656.46,0
SUB-48850,Mumbai,Standard,"440,403,448,518,457,389",0,2026-05-18,92,453.81,0
SUB-48851,Kolkata,Premium,"856,801,914,802,858,787",4,2026-02-21,92,855.75,0
SUB-48852,Delhi,Basic,"236,258,168,197,355,241",2,2026-03-16,101,272.66,0
SUB-48853,Chennai,Premium,"655,655,687,695,692,612",3,2025-12-13,81,657.44,1
SUB-48854,Bangalore,Standard,"378,448,288,391,311,458",4,2026-02-20,90,382.91,0
SUB-48855,Hyderabad,Standard,"360,421,502,511,411,568",1,2026-03-04,77,450.93,0
SUB-48856,Chennai,Basic,"374,305,250,368,229,287",3,2026-01-13,60,304.4,1
SUB-48857,Chennai,Standard,"401,431,527,459,483,563",3,2026-06-05,10,450.19,0
SUB-48858,Jaipur,Premium,"865,780,817,854,913,873",0,2026-02-23,3,854.31,0
SUB-48859,Chennai,Basic,"230,197,222,247,275,184",1,2026-05-06,61,212.29,0
SUB-48860,Delhi,Premium,"576,668,692,660,606,649",2,2026-04-29,46,667.13,0
SUB-48861,Chennai,Premium,"890,920,834,797,847,792",1,2026-06-04,3,862.6,0
SUB-48862,Chennai,Standard,"548,497,535,521,546,459",1,2025-12-26,106,516.2,1
SUB-48863,Chennai,Standard,"568,573,574,530,470,457",3,2026-02-03,14,547.81,1
SUB-48864,Jaipur,Basic,"218,171,185,202,304,207",2,2026-06-09,104,201.92,0
SUB-48865,Ahmedabad,Premium,"766,774,695,737,735,741",3,2025-12-24,28,758.5,0
SUB-48866,Mumbai,Standard,"313,259,340,281,355,314",3,2026-01-01,31,330.08,1
SUB-48867,Lucknow,Standard,"452,438,434,415,382,383",5,2026-02-15,92,382.93,1
SUB-48868,Pune,Premium,"768,741,658,693,748,725",2,2026-04-29,119,717.38,0
SUB-48869,Ahmedabad,Premium,"901,824,884,655,856,859",6,2026-05-05,96,806.13,0
SUB-48870,Pune,Basic,"289,211,117,211,264,204",2,2026-01-23,25,241.98,1
SUB-48871,Mumbai,Standard,"586,467,443,355,398,387",0,2026-01-29,29,433.53,0
SUB-48872,Kolkata,Basic,"323,237,357,247,226,390",5,2026-04-19,37,299.29,0
SUB-48873,Bangalore,Basic,"185,190,324,252,169,297",5,2026-02-13,96,265.98,1
SUB-48874,Chennai,Standard,"393,479,412,444,379,509",2,2026-01-28,9,443.68,0
SUB-48875,Pune,Basic,"219,269,231,208,257,205",2,2026-04-15,60,240.63,0
SUB-48876,Kolkata,Standard,"506,468,509,517,514,425",6,2026-04-14,15,477.16,0
SUB-48877,Delhi,Standard,"477,388,485,367,555,371",1,2026-01-16,27,392.53,0
SUB-48878,Kolkata,Premium,"919,776,885,845,911,860",6,2026-01-25,23,875.69,1
SUB-48879,Mumbai,Premium,"502,528,536,530,619,608",7,2026-02-04,4,577.41,1
SUB-48880,Chennai,Premium,"911,899,973,848,953,949",4,2026-05-30,95,893.01,0
SUB-48881,Jaipur,Premium,"824,930,882,862,761,936",0,2025-12-25,67,893.31,0
SUB-48882,Kolkata,Premium,"764,768,833,846,797,778",2,2026-01-31,89,819.95,0
SUB-48883,Ahmedabad,Basic,"288,246,259,251,212,213",4,2026-02-03,105,241.17,0
SUB-48884,Bangalore,Premium,"696,754,771,762,739,751",0,2026-02-15,70,726.19,0
SUB-48885,Hyderabad,Premium,"921,968,1016,926,927,919",0,2026-01-06,63,905.0,0
SUB-48886,Hyderabad,Premium,"876,864,885,803,831,791",1,2026-03-10,103,865.86,0
SUB-48887,Lucknow,Basic,"308,230,327,257,316,336",3,2026-06-10,12,295.48,0
SUB-48888,Ahmedabad,Premium,"683,737,738,776,653,789",2,2026-04-27,81,729.35,0
SUB-48889,Mumbai,Premium,"650,644,494,551,584,558",3,2026-04-13,5,592.63,0
SUB-48890,Ahmedabad,Basic,"187,275,246,234,252,181",4,2026-03-12,62,201.67,0
SUB-48891,Chennai,Standard,"302,411,314,322,447,448",3,2026-02-14,74,383.55,0
SUB-48892,Hyderabad,Premium,"790,824,838,832,863,802",2,2026-01-04,116,846.83,0
SUB-48893,Pune,Basic,"196,145,168,199,232,302",4,2026-01-06,53,219.36,1
SUB-48894,Delhi,Basic,"294,310,221,168,291,209",2,2026-04-13,34,241.09,0
SUB-48895,Jaipur,Standard,"469,448,440,466,410,494",0,2026-05-10,53,464.54,0
SUB-48896,Kolkata,Premium,"928,991,866,905,892,905",4,2026-01-17,78,906.42,1
SUB-48897,Bangalore,Basic,"210,320,234,279,137,150",3,2026-02-05,110,254.7,1
SUB-48898,Ahmedabad,Premium,"798,763,880,765,757,820",4,2026-04-28,14,837.96,0
SUB-48899,Lucknow,Premium,"863,822,808,868,840,832",2,2026-05-05,42,847.13,0
SUB-48900,Bangalore,Standard,"377,337,418,435,390,413",5,2026-02-10,73,414.3,1
SUB-48901,Kolkata,Standard,"499,602,520,577,528,564",2,2026-01-14,37,551.96,1
SUB-48902,Lucknow,Basic,"255,328,247,328,195,263",1,2026-03-25,55,283.88,0
SUB-48903,Hyderabad,Standard,"419,428,519,417,434,441",4,2026-02-26,62,430.72,0
SUB-48904,Ahmedabad,Premium,"741,740,799,733,755,785",0,2026-04-04,62,739.36,0
SUB-48905,Delhi,Standard,"388,398,432,384,372,469",3,2026-04-14,111,402.33,0
SUB-48906,Mumbai,Standard,"568,570,538,477,463,493",4,2026-02-06,77,488.28,0
SUB-48907,Chennai,Premium,"994,1070,1024,1036,1057,942",1,2025-12-24,76,1009.38,0
SUB-48908,Lucknow,Basic,"191,272,220,236,245,222",2,2026-01-29,119,217.98,1
SUB-48909,Ahmedabad,Standard,"486,470,504,518,561,493",2,2026-02-06,49,506.27,0
SUB-48910,Delhi,Basic,"326,240,260,303,275,324",1,2026-03-19,9,276.16,0
SUB-48911,Kolkata,Premium,"767,756,807,819,679,757",4,2026-02-12,35,771.94,1
SUB-48912,Mumbai,Basic,"245,264,276,223,306,172",3,2026-05-12,68,214.53,0
SUB-48913,Hyderabad,Standard,"474,435,433,501,412,478",4,2026-05-01,76,426.89,0
SUB-48914,Jaipur,Basic,"268,270,243,216,245,241",2,2026-01-12,49,258.44,1
SUB-48915,Kolkata,Premium,"920,826,913,888,884,842",5,2026-04-03,91,910.36,0
SUB-48916,Jaipur,Standard,"491,334,360,335,283,374",1,2026-01-10,19,375.55,1
SUB-48917,Mumbai,Premium,"742,826,763,801,781,713",4,2026-01-26,3,784.34,0
SUB-48918,Mumbai,Standard,"522,536,557,503,484,464",3,2026-04-15,39,500.81,0
SUB-48919,Delhi,Standard,"583,513,668,548,364,547",4,2026-04-25,20,512.63,0
SUB-48920,Chennai,Standard,"365,426,328,336,252,354",2,2026-03-02,108,365.58,0
SUB-48921,Ahmedabad,Premium,"887,870,837,904,909,847",2,2026-05-03,5,857.9,0
SUB-48922,Jaipur,Premium,"888,864,835,908,892,850",2,2026-06-05,74,882.48,0
SUB-48923,Ahmedabad,Basic,"232,220,202,206,264,242",4,2026-04-05,27,216.58,0
SUB-48924,Hyderabad,Premium,"664,579,704,654,619,666",2,2026-04-22,63,659.91,0
SUB-48925,Jaipur,Standard,"417,509,495,443,370,395",1,2026-04-24,70,442.1,0
SUB-48926,Chennai,Basic,"204,197,211,171,214,250",1,2026-05-16,58,202.74,0
SUB-48927,Kolkata,Premium,"1027,952,960,1044,960,1044",2,2026-03-30,107,971.34,0
SUB-48928,Hyderabad,Basic,"282,349,227,274,263,341",1,2026-02-15,20,274.37,0
SUB-48929,Mumbai,Basic,"193,200,154,127,209,249",1,2026-03-30,9,204.48,0
SUB-48930,Bangalore,Standard,"334,436,439,391,481,487",1,2026-06-05,37,435.84,0
SUB-48931,Kolkata,Basic,"180,272,254,197,233,235",2,2026-06-02,111,231.11,0
SUB-48932,Mumbai,Standard,"557,405,479,434,466,422",2,2026-06-10,9,428.74,0
SUB-48933,Kolkata,Standard,"401,523,449,316,414,465",3,2026-05-13,87,461.76,0
SUB-48934,Bangalore,Standard,"595,460,528,629,516,442",3,2026-01-19,36,531.73,1
SUB-48935,Delhi,Standard,"504,476,452,507,500,438",5,2026-02-23,15,473.42,1
SUB-48936,Ahmedabad,Basic,"280,188,171,222,211,280",6,2026-04-29,81,199.52,0
SUB-48937,Delhi,Standard,"407,328,434,499,505,401",2,2026-01-28,61,433.35,0
SUB-48938,Chennai,Basic,"228,218,364,253,297,214",2,2025-12-27,29,274.88,1
SUB-48939,Chennai,Premium,"847,968,889,937,817,921",2,2026-02-12,120,866.4,0
SUB-48940,Chennai,Premium,"769,804,739,762,714,660",1,2026-06-10,16,733.9,0
SUB-48941,Mumbai,Standard,"406,374,367,381,341,462",4,2026-02-15,63,400.61,1
SUB-48942,Ahmedabad,Basic,"305,221,235,229,180,276",4,2025-12-15,69,258.29,1
SUB-48943,Lucknow,Standard,"495,510,460,447,494,540",2,2026-03-07,87,457.56,0
SUB-48944,Kolkata,Basic,"243,333,228,296,261,256",4,2026-04-13,58,280.76,0
SUB-48945,Pune,Standard,"379,519,489,406,480,340",2,2026-03-21,47,482.43,0
SUB-48946,Lucknow,Standard,"500,494,485,441,455,469",5,2026-01-14,22,474.88,1
SUB-48947,Lucknow,Premium,"855,832,752,816,968,823",2,2026-03-13,100,894.13,0
SUB-48948,Ahmedabad,Premium,"642,627,635,619,590,622",2,2026-05-15,12,622.2,0
SUB-48949,Delhi,Premium,"611,612,671,729,696,726",1,2026-02-13,72,667.61,0
SUB-48950,Kolkata,Premium,"718,699,642,671,711,814",3,2025-12-13,102,721.61,1
SUB-48951,Pune,Basic,"221,285,178,229,209,231",2,2026-02-14,53,233.02,0
SUB-48952,Mumbai,Basic,"212,196,260,230,295,259",2,2026-05-03,38,210.49,0
SUB-48953,Mumbai,Premium,"709,705,759,662,677,769",3,2026-01-08,19,707.03,0
SUB-48954,Delhi,Premium,"748,864,787,671,862,805",4,2026-02-24,88,794.87,0
SUB-48955,Mumbai,Standard,"476,377,471,416,427,479",3,2026-05-09,23,431.09,0
SUB-48956,Kolkata,Basic,"298,196,218,126,207,188",1,2026-02-17,2,185.52,0
SUB-48957,Chennai,Basic,"349,233,284,295,292,261",4,2026-04-24,79,252.34,0
SUB-48958,Lucknow,Standard,"421,457,482,432,387,498",0,2026-04-04,74,425.84,0
SUB-48959,Jaipur,Premium,"868,957,931,909,995,808",3,2025-12-18,96,891.06,1
SUB-48960,Ahmedabad,Premium,"817,806,807,915,803,833",5,2026-05-15,113,865.81,0
SUB-48961,Jaipur,Standard,"501,513,554,632,525,458",3,2026-05-05,51,510.92,0
SUB-48962,Pune,Standard,"415,434,431,403,485,304",5,2026-04-04,105,443.5,0
SUB-48963,Jaipur,Standard,"403,366,328,336,325,348",5,2026-04-23,80,373.19,0
SUB-48964,Ahmedabad,Premium,"884,917,804,781,944,790",1,2026-05-21,80,848.83,0
SUB-48965,Hyderabad,Premium,"946,1024,983,978,929,1000",2,2026-04-13,7,960.57,0
SUB-48966,Bangalore,Premium,"757,666,730,745,778,702",0,2026-05-07,51,725.1,0
SUB-48967,Bangalore,Premium,"696,719,713,672,732,660",2,2026-01-07,40,719.38,0
SUB-48968,Pune,Basic,"291,280,212,176,172,304",2,2026-05-11,58,237.19,0
